X,Y,Z
-23.185922,-15.404690,89.884376
-23.185297,-15.404274,89.598220
-22.707997,-15.087157,89.138857
-22.707454,-15.086796,88.853570
-22.232660,-14.771344,88.397293
-22.232198,-14.771037,88.112875
-21.290271,-14.145222,87.491556
-21.289968,-14.145021,87.208694
-20.357355,-13.525394,86.594793
-19.894405,-13.217811,86.149734
-19.433770,-12.911766,85.706870
-18.975431,-12.607246,85.266179
-18.519373,-12.304242,84.827650
-18.065576,-12.002740,84.391265
-17.164328,-11.403952,83.800997
-17.164703,-11.404201,83.524859
-16.717592,-11.107141,83.094805
-16.718036,-11.107437,82.819472
-16.273191,-10.811882,82.392231
-15.830523,-10.517774,81.967049
-15.831105,-10.518161,81.693243
-15.390668,-10.225535,81.270827
-15.391317,-10.225967,80.997818
-14.953092,-9.934811,80.578143
-14.953807,-9.935286,80.305921
-14.517777,-9.645588,79.888966
-14.518558,-9.646107,79.617526
-14.519336,-9.646624,79.346158
-14.085549,-9.358417,78.932606
-14.086392,-9.358976,78.662015
-13.654765,-9.072204,78.251129
-13.655671,-9.072806,77.981310
-13.656574,-9.073406,77.711564
-13.657476,-9.074005,77.441883
-13.228121,-8.788742,77.035039
-13.229085,-8.789383,76.766125
-13.230046,-8.790022,76.497279
-13.231006,-8.790659,76.228502
-12.803902,-8.506892,75.825661
-12.804923,-8.507570,75.557644
-12.805942,-8.508247,75.289693
-12.806958,-8.508923,75.021811
-12.382086,-8.226638,74.622928
-12.383163,-8.227354,74.355800
-12.384237,-8.228067,74.088737
-12.385309,-8.228780,73.821744
-12.386380,-8.229491,73.554814
-12.387447,-8.230200,73.287951
-12.388514,-8.230909,73.021155
-11.966038,-7.950216,72.628235
-11.967162,-7.950964,72.362185
-11.968285,-7.951710,72.096200
-11.969405,-7.952454,71.830281
-11.970524,-7.953197,71.564427
-11.971640,-7.953938,71.298637
-11.972753,-7.954678,71.032914
-11.973865,-7.955417,70.767253
-11.974973,-7.956153,70.501660
-11.976080,-7.956889,70.236129
-11.977185,-7.957622,69.970664
-11.978287,-7.958355,69.705263
-11.979387,-7.959086,69.439925
-12.403202,-8.240668,69.292883
-12.404235,-8.241354,69.027065
-12.405265,-8.242039,68.761309
-12.830709,-8.524703,68.612522
-12.831673,-8.525343,68.346285
-13.258821,-8.809140,68.196291
-13.259716,-8.809734,67.929566
-13.688580,-9.094671,67.778355
-13.689407,-9.095220,67.511145
-14.119996,-9.381303,67.358710
-14.552389,-9.668584,67.205596
-14.553080,-9.669043,66.937338
-14.987221,-9.957486,66.782986
-14.987842,-9.957899,66.514234
-15.423741,-10.247509,66.358633
-15.424293,-10.247876,66.089386
-15.861961,-10.538662,65.932525
-15.862443,-10.538982,65.662780
-16.301892,-10.830951,65.504653
-16.302303,-10.831224,65.234408
-16.743543,-11.124383,65.075006
-16.743883,-11.124609,64.804258
-17.186926,-11.418966,64.643569
-17.187195,-11.419145,64.372319
-17.632051,-11.714707,64.210335
-17.632249,-11.714838,63.938578
-18.078931,-12.011613,63.775290
-18.079056,-12.011696,63.503024
-18.527575,-12.309691,63.338422
-18.527628,-12.309727,63.065647
-18.977995,-12.608950,62.899721
-19.430294,-12.909457,62.733044
-19.430203,-12.909396,62.459176
-19.430110,-12.909334,62.185373
-19.884209,-13.211037,62.016772
-20.340264,-13.514039,61.847404
-20.340026,-13.513881,61.572500
-20.339786,-13.513721,61.297663
-20.797664,-13.817935,61.126347
-21.257523,-14.123465,60.954248
-21.257135,-14.123207,60.678300
-21.256747,-14.122949,60.402418
-21.718452,-14.429705,60.228347
-21.717988,-14.429397,59.951940
-22.181626,-14.737437,59.776477
-22.181087,-14.737079,59.499542
-22.646669,-15.046411,59.322676
-22.646054,-15.046002,59.045212
-23.113593,-15.356635,58.866932
-23.112901,-15.356175,58.588935
-23.112210,-15.355715,58.311005
-23.581642,-15.667606,58.130701
-23.580873,-15.667095,57.852237
-23.580104,-15.666584,57.573839
-24.051442,-15.979740,57.391496
-24.050596,-15.979178,57.112562
-24.523929,-16.293659,56.928768
-24.523005,-16.293045,56.649296
-24.522081,-16.292431,56.369890
-24.997343,-16.608195,56.184028
-24.996340,-16.607529,55.904081
-24.995338,-16.606863,55.624201
-24.994336,-16.606197,55.344387
-25.471462,-16.923199,55.155833
-25.470381,-16.922481,54.875477
-25.949539,-17.240832,54.685433
-25.948380,-17.240062,54.404531
-25.947220,-17.239292,54.123695
-26.428345,-17.558950,53.931537
-26.427107,-17.558128,53.650154
-26.910289,-17.879153,53.456481
-26.908971,-17.878277,53.174548
-26.907654,-17.877402,52.892682
-26.906336,-17.876527,52.610883
-27.391430,-18.198823,52.414447
-27.390034,-18.197895,52.132095
-27.388637,-18.196967,51.849810
-27.387239,-18.196038,51.567592
-27.874258,-18.519613,51.368372
-27.872781,-18.518631,51.085599
-28.361896,-18.843599,50.884820
-27.869828,-18.516669,50.520252
-28.358782,-18.841530,50.318228
-28.357225,-18.840495,50.035031
-28.355669,-18.839461,49.751901
-28.354113,-18.838428,49.468836
-28.845015,-19.164582,49.263987
-28.843379,-19.163495,48.980363
-28.841743,-19.162408,48.696806
-28.840107,-19.161321,48.413315
-29.332970,-19.488778,48.205619
-29.331253,-19.487638,47.921567
-29.329537,-19.486498,47.637580
-29.824454,-19.815320,47.427646
-29.822657,-19.814126,47.143096
-29.820860,-19.812932,46.858612
-30.317845,-20.143128,46.646421
-30.315966,-20.141880,46.361372
-30.314090,-20.140633,46.076388
-30.312212,-20.139385,45.791469
-30.310336,-20.138139,45.506616
-30.308460,-20.136892,45.221828
-30.807279,-20.468308,45.005465
-30.805322,-20.467007,44.720108
-30.803365,-20.465707,44.434818
-30.801409,-20.464407,44.149593
-31.302239,-20.797158,43.930296
-31.300202,-20.795804,43.644500
-31.298165,-20.794451,43.358769
-31.296128,-20.793098,43.073103
-31.798982,-21.127193,42.850850
-31.796863,-21.125785,42.564612
-31.794747,-21.124379,42.278438
-31.792629,-21.122972,41.992328
-31.790514,-21.121567,41.706283
-31.788400,-21.120162,41.420303
-32.293124,-21.455501,41.193794
-32.290927,-21.454041,40.907238
-32.288731,-21.452582,40.620747
-32.286536,-21.451123,40.334319
-32.793309,-21.787823,40.104804
-32.791033,-21.786310,39.817800
-32.788756,-21.784798,39.530859
-32.786482,-21.783286,39.243981
-32.784207,-21.781775,38.957168
-32.781934,-21.780265,38.670418
-33.290603,-22.118224,38.436590
-32.777392,-21.777247,38.097108
-33.285894,-22.115095,37.861993
-32.772852,-21.774231,37.524049
-33.281190,-22.111970,37.287650
-33.278839,-22.110408,37.000572
-33.276489,-22.108846,36.713556
-33.274141,-22.107286,36.426604
-33.784552,-22.446402,36.187139
-33.782121,-22.444788,35.899605
-33.779693,-22.443174,35.612132
-33.777265,-22.441561,35.324724
-33.774838,-22.439949,35.037376
-33.772411,-22.438336,34.750090
-34.284743,-22.778729,34.506243
-33.767563,-22.435115,34.175702
-34.279730,-22.775398,33.930564
-34.277225,-22.773734,33.642818
-34.274721,-22.772070,33.355133
-34.272218,-22.770407,33.067508
-34.269717,-22.768745,32.779945
-34.267217,-22.767084,32.492443
-34.781316,-23.108651,32.242885
-34.778735,-23.106936,31.954798
-34.776154,-23.105222,31.666769
-34.773575,-23.103508,31.378801
-34.770997,-23.101795,31.090894
-34.768421,-23.100084,30.803049
-34.765847,-23.098374,30.515262
-34.763273,-23.096663,30.227536
-34.760701,-23.094954,29.939869
-34.758130,-23.093246,29.652263
-34.755560,-23.091539,29.364716
-34.752993,-23.089833,29.077230
-35.268542,-23.432363,28.819326
-35.265892,-23.430603,28.531248
-35.263244,-23.428844,28.243232
-35.260598,-23.427085,27.955273
-35.257952,-23.425327,27.667374
-35.255309,-23.423571,27.379534
-35.252668,-23.421817,27.091751
-35.250027,-23.420062,26.804029
-35.247387,-23.418308,26.516363
-35.244750,-23.416556,26.228755
-35.242114,-23.414805,25.941207
-35.239479,-23.413054,25.653716
-35.756490,-23.756555,25.387417
-35.753774,-23.754750,25.099334
-35.751059,-23.752947,24.811313
-35.748345,-23.751144,24.523345
-35.745634,-23.749343,24.235435
-35.742925,-23.747542,23.947583
-35.740217,-23.745743,23.659788
-35.737509,-23.743944,23.372051
-35.734803,-23.742146,23.084372
-35.732099,-23.740350,22.796746
-35.729396,-23.738554,22.509179
-35.726695,-23.736759,22.221669
-35.723995,-23.734965,21.934214
-35.721296,-23.733173,21.646816
-36.239618,-24.077545,21.370774
-36.236840,-24.075699,21.082784
-35.713207,-23.727798,20.784957
-35.710514,-23.726009,20.497783
-35.707822,-23.724220,20.210665
-35.705131,-23.722432,19.923601
-36.222962,-24.066479,19.643666
-36.220192,-24.064638,19.356012
-36.217421,-24.062797,19.068409
-36.214653,-24.060958,18.780865
-36.211885,-24.059119,18.493376
-35.689009,-23.711721,18.202382
-35.686326,-23.709939,17.915703
-35.683645,-23.708157,17.629080
-36.200827,-24.051772,17.343968
-36.198066,-24.049937,17.056751
-36.195304,-24.048103,16.769592
-36.192546,-24.046270,16.482488
-36.189787,-24.044437,16.195436
-35.667577,-23.697482,15.910480
-35.664902,-23.695704,15.624237
-36.181517,-24.038942,15.334607
-35.659555,-23.692152,15.051911
-36.176008,-24.035282,14.760997
-36.173256,-24.033454,14.474269
-36.170503,-24.031625,14.187597
-36.167751,-24.029796,13.900981
-36.165001,-24.027969,13.614419
-36.162252,-24.026142,13.327910
-36.159502,-24.024316,13.041453
-36.156753,-24.022489,12.755051
-35.635529,-23.676189,12.479105
-36.151258,-24.018838,12.182408
-36.148511,-24.017013,11.896169
-35.627530,-23.670874,11.622465
-36.143017,-24.013363,11.323848
-36.140271,-24.011539,11.037770
-36.137525,-24.009714,10.751744
-36.134781,-24.007891,10.465773
-36.132035,-24.006067,10.179855
-36.649567,-24.349914,9.877243
-36.126545,-24.002419,9.608182
-37.166573,-24.693412,9.286037
-36.641088,-24.344281,9.017893
-38.213452,-25.388956,8.672234
-37.157848,-24.687615,8.424920
-38.207302,-25.384871,8.095517
-38.204227,-25.382827,7.807241
-38.201153,-25.380785,7.519022
-38.198077,-25.378742,7.230857
-38.195000,-25.376698,6.942749
-38.191925,-25.374654,6.654699
-38.188849,-25.372610,6.366702
-38.185770,-25.370565,6.078763
-38.182692,-25.368520,5.790882
-38.179614,-25.366475,5.503054
