X,Y,Z
-34.865256,-20.129465,1.027468
-35.389606,-20.432199,0.719471
-34.860354,-20.126635,0.464218
-35.384542,-20.429275,0.154988
-23.404990,-13.512877,0.510699
-19.026429,-14.441846,87.624060
-19.026344,-14.441781,87.059425
-19.026300,-14.441748,86.777224
-18.584325,-14.106271,86.319068
-18.584354,-14.106292,86.037718
-18.584382,-14.106313,85.756446
-18.584408,-14.106334,85.475251
-18.584434,-14.106353,85.194138
-18.584458,-14.106371,84.913098
-18.584481,-14.106389,84.632139
-18.145156,-13.772923,84.180827
-18.145250,-13.772995,83.900708
-18.584543,-14.106436,83.789731
-18.145436,-13.773136,83.340705
-18.584579,-14.106464,83.228515
-18.145617,-13.773273,82.781007
-18.584611,-14.106487,82.667608
-18.145793,-13.773407,82.221620
-18.145880,-13.773472,81.942040
-18.145965,-13.773537,81.662538
-18.146049,-13.773600,81.383115
-17.709631,-13.442341,80.941577
-18.146213,-13.773725,80.824495
-17.709937,-13.442574,80.384461
-17.710089,-13.442689,80.106019
-15.985464,-12.133628,79.196869
-17.710388,-13.442916,79.549358
-15.560217,-11.810847,78.491074
-14.714470,-11.168891,77.910400
-14.715101,-11.169370,77.636957
-14.715731,-11.169848,77.363587
-14.716358,-11.170324,77.090287
-14.297020,-10.852029,76.667744
-12.226563,-9.280466,75.661646
-13.050292,-9.905711,75.682628
-11.413363,-8.663214,74.836759
-11.009678,-8.356800,74.427227
-10.607916,-8.051847,74.019615
-9.808739,-7.445238,73.475290
-10.209376,-7.749338,73.348105
-10.210684,-7.750331,73.082366
-9.812844,-7.448354,72.679912
-10.213294,-7.752312,72.551094
-9.022794,-6.848673,71.880606
-9.816927,-7.451454,71.885133
-8.632089,-6.552112,71.220744
-9.422552,-7.152106,71.222448
-8.243332,-6.257030,70.564107
-8.636670,-6.555590,70.432187
-7.856509,-5.963415,69.910667
-8.248070,-6.260626,69.777729
-8.249644,-6.261821,69.515731
-8.642743,-6.560199,69.381683
-7.474968,-5.673810,68.738963
-7.864649,-5.969593,68.603965
-7.478324,-5.676357,68.217780
-7.479997,-5.677626,67.957282
-7.869501,-5.973277,67.820706
-7.871114,-5.974501,67.559744
-7.098964,-5.388407,67.054001
-7.874330,-5.976942,67.038014
-6.718146,-5.099350,66.414251
-7.489980,-5.685204,66.395613
-7.105819,-5.393610,66.015726
-7.493287,-5.687714,65.875555
-6.725197,-5.104702,65.378796
-7.110931,-5.397490,65.237669
-7.112630,-5.398780,64.978439
-7.114326,-5.400067,64.719270
-7.116019,-5.401352,64.460163
-7.117710,-5.402636,64.201118
-7.119397,-5.403917,63.942132
-7.121083,-5.405196,63.683207
-7.508032,-5.698906,63.538348
-7.124444,-5.407747,63.165540
-7.898117,-5.994997,63.132958
-7.512899,-5.702601,62.760378
-8.289659,-6.292194,62.725952
-7.516130,-5.705053,62.242035
-8.292665,-6.294475,62.205397
-8.294164,-6.295613,61.945210
-9.470477,-7.188483,62.018744
-8.686992,-6.593786,61.535185
-11.465364,-8.702685,62.054760
-9.869329,-7.491228,61.343818
-11.871072,-9.010634,61.637567
-10.666620,-8.096405,61.039182
-11.873004,-9.012100,61.107263
-11.470494,-8.706579,60.731877
-12.280137,-9.321131,60.687408
-12.281035,-9.321813,60.421867
-13.097555,-9.941585,60.375756
-12.689666,-9.631981,59.999813
-13.099099,-9.942757,59.842544
-13.099868,-9.943341,59.576034
-13.510947,-10.255367,59.417516
-13.511651,-10.255902,59.150517
-13.924387,-10.569185,58.990744
-13.925026,-10.569670,58.723254
-14.755060,-11.199700,58.669064
-14.755570,-11.200087,58.400460
-16.013927,-12.155232,58.451499
-15.593124,-11.835826,58.074782
-16.014558,-12.155711,57.910849
-15.593881,-11.836400,57.535518
-16.862798,-12.799561,57.580772
-16.438272,-12.477328,57.204651
-17.289741,-13.123628,57.142679
-17.289853,-13.123713,56.870805
-17.289964,-13.123797,56.598995
-17.290074,-13.123880,56.327250
-17.718455,-13.449039,56.158049
-17.290289,-13.124043,55.783954
-17.718535,-13.449100,55.613605
-17.718574,-13.449129,55.341479
-17.718611,-13.449158,55.069418
-18.148553,-13.775502,54.897148
-17.718681,-13.449211,54.525488
-17.718714,-13.449236,54.253619
-17.718746,-13.449260,53.981813
-17.718777,-13.449284,53.710071
-17.718806,-13.449306,53.438393
-17.718834,-13.449327,53.166778
-17.718861,-13.449348,52.895226
-18.148265,-13.775283,52.718359
-18.148223,-13.775251,52.446297
-18.579398,-14.102530,52.268054
-17.718956,-13.449420,51.809648
-18.148092,-13.775151,51.630488
-18.148046,-13.775116,51.358678
-18.147998,-13.775080,51.086931
-18.147949,-13.775043,50.815246
-18.147900,-13.775006,50.543623
-18.578603,-14.101927,50.361355
-18.147796,-13.774927,50.000565
-19.010966,-14.430109,49.905551
-18.578245,-14.101655,49.545139
-18.578123,-14.101563,49.273191
-18.578000,-14.101470,49.001305
-18.577876,-14.101376,48.729482
-18.577751,-14.101281,48.457720
-19.009829,-14.429246,48.270595
-19.009636,-14.429099,47.998320
-19.009442,-14.428951,47.726106
-19.009246,-14.428803,47.453954
-19.878904,-15.088909,47.346995
-19.442713,-14.757822,46.991582
-19.878241,-15.088406,46.800439
-19.442181,-14.757419,46.446432
-20.315246,-15.420111,46.334661
-19.877240,-15.087646,45.981068
-20.754003,-15.753146,45.866902
-20.314038,-15.419194,45.513731
-20.753060,-15.752430,45.318510
-20.752586,-15.752070,45.044406
-21.193440,-16.086696,44.847710
-20.751637,-15.751350,44.496384
-21.635594,-16.422310,44.374900
-21.634981,-16.421844,44.099746
-21.191263,-16.085044,43.749569
-21.633752,-16.420911,43.549623
-22.078165,-16.758239,43.348763
-21.632521,-16.419977,42.999746
-22.523760,-17.096464,42.870831
-22.076108,-16.756678,42.522271
-22.075421,-16.756156,42.246896
-22.074733,-16.755634,41.971583
-22.074045,-16.755112,41.696330
-22.519974,-17.093591,41.490998
-22.072667,-16.754066,41.146008
-22.518457,-17.092439,40.939494
-22.517697,-17.091862,40.663833
-22.516936,-17.091285,40.388233
-22.516175,-17.090707,40.112694
-22.515414,-17.090129,39.837215
-22.962869,-17.429766,39.627382
-22.962037,-17.429135,39.351370
-22.961205,-17.428503,39.075419
-23.410476,-17.769518,38.863432
-23.861716,-18.112028,38.650470
-23.408669,-17.768147,38.310522
-23.407765,-17.767461,38.034157
-23.406861,-17.766774,37.757852
-23.857818,-18.109070,37.542502
-23.405050,-17.765400,37.205421
-23.855867,-18.107589,36.988879
-23.403239,-17.764025,36.653229
-23.853915,-18.106107,36.435495
-23.401425,-17.762649,36.101274
-23.851961,-18.104624,35.882349
-24.304474,-18.448100,35.662416
-24.758978,-18.793087,35.441467
-24.302378,-18.446509,35.108312
-24.756740,-18.791388,34.886163
-23.847071,-18.100912,34.500518
-25.211914,-19.136884,34.384820
-24.298183,-18.443325,34.000811
-24.752262,-18.787989,33.776263
-25.208341,-19.134172,33.550676
-24.750022,-18.786289,33.221665
-24.748901,-18.785438,32.944454
-25.663910,-19.479968,32.767037
-25.203576,-19.130555,32.439310
-25.661384,-19.478051,32.210263
-24.744418,-18.782035,31.836192
-25.658859,-19.476134,31.653722
-25.657596,-19.475175,31.375540
-25.656333,-19.474217,31.097415
-25.655070,-19.473258,30.819349
-26.577466,-20.173395,30.631264
-26.113212,-19.821007,30.307594
-26.574654,-20.171260,30.072761
-26.573248,-20.170193,29.793596
-26.571842,-20.169126,29.514489
-27.035190,-20.520826,29.277343
-27.500602,-20.874093,29.039089
-26.567625,-20.165925,28.677515
-27.497501,-20.871740,28.478603
-27.029280,-20.516340,28.159051
-27.494402,-20.869387,27.918347
-27.492852,-20.868211,27.638306
-27.491303,-20.867035,27.358320
-27.958355,-21.221547,27.115261
-28.427497,-21.577645,26.871064
-27.955113,-21.219086,26.554235
-28.424108,-21.575072,26.308803
-28.422415,-21.573787,26.027759
-29.368421,-22.291845,25.814477
-28.891671,-21.929972,25.498948
-29.364739,-22.289050,25.249961
-28.888140,-21.927291,24.935904
-29.361060,-22.286257,24.685673
-29.359220,-22.284861,24.403614
-30.313301,-23.009048,24.181663
-29.355545,-22.282072,23.839667
-30.309326,-23.006031,23.615100
-30.307340,-23.004523,23.331904
-31.269903,-23.735148,23.103783
-30.303370,-23.001509,22.765682
-31.265629,-23.731904,22.534923
-30.299402,-22.998498,22.199686
-31.261360,-23.728664,21.966293
-31.259226,-23.727044,21.682060
-31.742409,-24.093800,21.421406
-31.254963,-23.723808,21.113770
-32.225509,-24.460493,20.874060
-31.735788,-24.088774,20.567148
-31.248574,-23.718959,20.261755
-31.731379,-24.085428,19.997925
-31.729175,-24.083755,19.713398
-31.242194,-23.714116,19.410242
-31.724771,-24.080412,19.144514
-31.722571,-24.078742,18.860154
-32.207271,-24.446649,18.592526
-31.233697,-23.707667,18.275664
-31.715976,-24.073736,18.007406
-31.713779,-24.072068,17.723270
-32.198176,-24.439746,17.453100
-31.225216,-23.701229,17.141966
-32.193635,-24.436299,16.883719
-31.705002,-24.065406,16.587262
-32.189097,-24.432855,16.314558
-31.700618,-24.062078,16.019585
-32.184565,-24.429414,15.745612
-31.696238,-24.058754,15.452127
-31.694049,-24.057093,15.168478
-31.691862,-24.055432,14.884883
-32.175508,-24.422540,14.608375
-31.687488,-24.052112,14.317854
-32.170984,-24.419106,14.040081
-31.683116,-24.048794,13.751036
-31.680932,-24.047136,13.467709
-31.678750,-24.045480,13.184434
-31.676567,-24.043823,12.901213
-31.674384,-24.042166,12.618044
-32.157435,-24.408822,12.336484
-31.670022,-24.038855,12.051863
-31.667842,-24.037200,11.768851
-31.665662,-24.035546,11.485894
-32.148415,-24.401975,11.201813
-31.661305,-24.032238,10.920135
-31.659126,-24.030585,10.637332
-32.141658,-24.396846,10.351363
-32.139407,-24.395137,10.067985
-31.652595,-24.025627,9.789243
-31.650418,-24.023975,9.506650
-32.132654,-24.390012,9.218165
-32.130404,-24.388304,8.934999
-32.128156,-24.386598,8.651880
-32.125906,-24.384890,8.368818
-32.123658,-24.383183,8.085807
-32.121409,-24.381477,7.802846
-32.605466,-24.748896,7.509845
-32.116914,-24.378065,7.237083
-32.600822,-24.745371,6.942824
-32.112419,-24.374653,6.671528
-32.110172,-24.372947,6.388827
-33.082140,-25.110711,6.079098
-32.591536,-24.738323,5.809411
-33.077347,-25.107073,5.511235
-32.586893,-24.734798,5.243019
-32.584572,-24.733036,4.959903
-33.070159,-25.101617,4.659838
-32.579928,-24.729512,4.393824
-33.065366,-25.097979,4.092506
-32.575285,-24.725987,3.827956
-33.060572,-25.094340,3.525384
-32.570641,-24.722462,3.262299
-33.055777,-25.090700,2.958474
-33.053379,-25.088880,2.675098
-32.563671,-24.717172,2.414212
-32.561347,-24.715407,2.131622
-32.559021,-24.713642,1.849085
-32.071948,-24.343934,1.590925
-32.069696,-24.342224,1.309169
-32.552043,-24.708346,1.001795
-32.065188,-24.338802,0.745817
-31.100968,-23.606920,0.517784
-32.060678,-24.335379,0.182677
-21.961786,-16.669903,0.485815
-21.526080,-16.339184,0.243878
-17.465310,-17.103295,88.936693
-17.066463,-16.712715,88.471602
-17.066429,-16.712682,88.189008
-16.669653,-16.324130,87.726996
-16.669684,-16.324161,87.445254
-16.669714,-16.324190,87.163590
-17.066281,-16.712537,87.059425
-16.669771,-16.324246,86.600496
-16.669798,-16.324272,86.319068
-16.669823,-16.324297,86.037718
-16.275430,-15.938079,85.582588
-16.275520,-15.938167,85.302080
-16.275610,-15.938255,85.021649
-16.669917,-16.324388,84.913098
-16.275785,-15.938426,84.461023
-16.669957,-16.324428,84.351258
-16.669976,-16.324446,84.070458
-16.669993,-16.324464,83.789731
-16.670010,-16.324480,83.509083
-16.670026,-16.324495,83.228515
-16.276285,-15.938916,82.781007
-16.670054,-16.324523,82.667608
-15.494673,-15.173505,81.892572
-16.276520,-15.939146,81.942040
-14.336319,-14.039161,80.852186
-15.885074,-15.555813,81.220249
-13.573694,-13.292343,79.983690
-13.574210,-13.292848,79.709083
-13.195756,-12.922239,79.278705
-13.196330,-12.922801,79.004897
-12.819782,-12.554058,78.577309
-12.820413,-12.554676,78.304298
-11.330061,-11.095215,77.427850
-12.446443,-12.188457,77.607256
-10.231432,-10.019359,76.445379
-9.507184,-9.310122,75.886927
-9.508322,-9.311237,75.619964
-9.509458,-9.312349,75.353068
-9.510591,-9.313459,75.086241
-9.151722,-8.962029,74.677804
-9.152906,-8.963188,74.411728
-9.154089,-8.964346,74.145721
-9.155268,-8.965501,73.879781
-9.156446,-8.966654,73.613910
-8.799488,-8.617095,73.210098
-8.800715,-8.618297,72.944972
-8.445496,-8.270441,72.543716
-8.803164,-8.620695,72.414918
-8.448047,-8.272938,72.015011
-8.805603,-8.623084,71.885133
-7.742825,-7.582335,71.220744
-8.451856,-8.276669,71.222448
-7.745567,-7.585019,70.694975
-8.454384,-8.279145,70.694401
-7.396953,-7.243631,70.039791
-7.749662,-7.589030,69.906806
-7.050072,-6.903940,69.387795
-7.401189,-7.247779,69.253798
-7.052990,-6.906798,68.865177
-7.755091,-7.594346,68.856817
-7.055898,-6.909646,68.342815
-7.406803,-7.253278,68.206702
-6.710917,-6.571816,67.696847
-7.060244,-6.913902,67.559744
-6.713908,-6.574744,67.176166
-6.715399,-6.576205,66.915920
-6.716889,-6.577663,66.655735
-6.718374,-6.579118,66.395613
-6.373789,-6.241675,66.015726
-6.721340,-6.582023,65.875555
-6.376848,-6.244671,65.496960
-6.724296,-6.584917,65.355746
-6.379898,-6.247658,64.978439
-6.727243,-6.587803,64.836182
-6.728713,-6.589242,64.576492
-6.730180,-6.590679,64.316865
-6.731644,-6.592113,64.057299
-6.733106,-6.593545,63.797791
-7.081651,-6.934865,63.652830
-6.736024,-6.596402,63.278964
-7.432967,-7.278899,63.246751
-7.085869,-6.938995,62.873113
-8.137060,-7.968397,62.952627
-7.437021,-7.282869,62.465644
-8.492459,-8.316430,62.542591
-7.789489,-7.628031,62.056549
-8.849199,-8.665776,62.130906
-8.143281,-7.974490,61.645816
-9.207289,-9.016443,61.717564
-9.208371,-9.017503,61.454666
-9.566736,-9.368440,61.302555
-9.567762,-9.369445,61.039182
-10.649866,-10.429119,61.107263
-9.928519,-9.722724,60.622017
-10.651590,-10.430808,60.577212
-10.652450,-10.431649,60.312280
-11.748265,-11.504751,60.375756
-11.382397,-11.146467,59.999813
-11.749651,-11.506108,59.842544
-11.383888,-11.147926,59.467952
-12.860130,-12.593570,59.634781
-12.489344,-12.230469,59.258298
-13.234096,-12.959784,59.206465
-12.861687,-12.595094,58.830261
-13.609518,-13.327425,58.776378
-13.609919,-13.327818,58.507149
-14.364198,-14.066462,58.451499
-13.986746,-13.696833,58.074782
-14.364764,-14.067016,57.910849
-14.365045,-14.067292,57.640619
-15.125620,-14.812101,57.580772
-15.125782,-14.812260,57.309405
-15.508580,-15.187123,57.142679
-15.508680,-15.187222,56.870805
-15.508780,-15.187319,56.598995
-15.508878,-15.187415,56.327250
-15.893128,-15.563701,56.158049
-15.509071,-15.187604,55.783954
-15.893200,-15.563772,55.613605
-15.893235,-15.563805,55.341479
-15.893268,-15.563838,55.069418
-15.893300,-15.563869,54.797421
-15.893331,-15.563899,54.525488
-16.278860,-15.941438,54.352067
-15.893389,-15.563957,53.981813
-16.665949,-16.320503,53.904840
-15.893443,-15.564009,53.438393
-16.278731,-15.941311,53.262674
-15.893493,-15.564058,52.895226
-16.278660,-15.941241,52.718359
-15.893537,-15.564102,52.352311
-16.278584,-15.941167,52.174297
-16.278545,-15.941129,51.902361
-16.278504,-15.941089,51.630488
-16.665078,-16.319650,51.450519
-16.278420,-15.941007,51.086931
-16.664873,-16.319450,50.905811
-16.278332,-15.940920,50.543623
-16.278286,-15.940876,50.272063
-16.278239,-15.940830,50.000565
-16.664452,-16.319037,49.817148
-16.664344,-16.318931,49.545139
-17.441853,-17.080325,49.447822
-17.051981,-16.698534,49.087793
-17.441393,-17.079874,48.901555
-17.051639,-16.698199,48.542932
-17.440930,-17.079421,48.355538
-17.051294,-16.697860,47.998320
-17.051119,-16.697690,47.726106
-17.050944,-16.697518,47.453954
-17.439992,-17.078502,47.264250
-17.439755,-17.078270,46.991582
-17.830416,-17.460834,46.800439
-17.830118,-17.460541,46.527254
-18.616803,-18.230920,46.415542
-17.829518,-17.459954,45.981068
-18.615959,-18.230094,45.866902
-18.615536,-18.229680,45.592675
-18.615113,-18.229265,45.318510
-18.220591,-17.842921,44.966752
-19.407828,-19.005549,44.925393
-19.009638,-18.615613,44.573082
-19.009151,-18.615136,44.298517
-19.406179,-19.003935,44.099746
-19.804935,-19.394426,43.900066
-19.405077,-19.002856,43.549623
-19.803708,-19.393223,43.348763
-19.803093,-19.392622,43.073204
-19.802478,-19.392019,42.797707
-19.801863,-19.391417,42.522271
-20.604709,-20.177622,42.390844
-20.201362,-19.782635,42.042747
-20.603225,-20.176169,41.837661
-20.200003,-19.781304,41.490998
-20.601739,-20.174714,41.284724
-20.198641,-19.779971,40.939494
-20.600252,-20.173257,40.732033
-20.197278,-19.778635,40.388233
-20.598762,-20.171798,40.179586
-20.598017,-20.171068,39.903453
-20.597271,-20.170338,39.627382
-21.000385,-20.565096,39.416584
-20.595778,-20.168876,39.075419
-20.998766,-20.563511,38.863432
