X,Y,Z
-6.894562,-5.233258,38.526057
-6.896031,-5.234372,38.273135
-6.897497,-5.235485,38.020262
-6.898960,-5.236596,37.767438
-6.900421,-5.237705,37.514663
-6.525156,-4.952863,37.206042
-7.281620,-5.527051,37.064826
-6.904788,-5.241019,36.756632
-6.906238,-5.242120,36.504052
-6.907684,-5.243218,36.251519
-6.909129,-5.244315,35.999036
-6.534138,-4.959681,35.693977
-6.912010,-5.246501,35.494213
-6.537111,-4.961937,35.190338
-6.538593,-4.963062,34.938591
-5.420893,-4.114681,34.536703
-6.166953,-4.680972,34.385524
-5.795513,-4.399034,34.085474
-5.425739,-4.118360,33.786731
-5.798642,-4.401409,33.584560
-5.800202,-4.402593,33.334173
-5.801759,-4.403775,33.083831
-6.176038,-4.687868,32.879832
-6.177542,-4.689009,32.629046
-6.179044,-4.690149,32.378307
-6.180541,-4.691286,32.127612
-6.182037,-4.692421,31.876964
-6.183530,-4.693555,31.626361
-6.185019,-4.694685,31.375805
-6.560482,-4.979677,31.167996
-6.187990,-4.696940,30.874828
-6.563352,-4.981856,30.666034
-6.564784,-4.982942,30.415121
-6.566212,-4.984026,30.164253
-6.567638,-4.985108,29.913432
-6.569059,-4.986187,29.662654
-6.570479,-4.987265,29.411922
-6.571896,-4.988341,29.161234
-6.573310,-4.989414,28.910591
-6.201214,-4.706978,28.622655
-6.576129,-4.991554,28.409438
-6.577535,-4.992621,28.158929
-6.205571,-4.710285,27.872730
-6.580337,-4.994747,27.658041
-6.208460,-4.712478,27.372999
-6.583128,-4.996866,27.157330
-6.211338,-4.714662,26.873444
-6.585907,-4.998976,26.656794
-6.214205,-4.716838,26.374060
-6.588675,-5.001076,26.156431
-6.217060,-4.719005,25.874849
-6.591431,-5.003168,25.656241
-6.219903,-4.721163,25.375810
-6.594176,-5.005252,25.156222
-6.222733,-4.723311,24.876941
-6.596909,-5.007326,24.656374
-5.854404,-4.443734,24.350064
-5.855854,-4.444835,24.101305
-6.228360,-4.727583,23.879709
-6.602340,-5.011449,23.657187
-5.860189,-4.448125,23.355281
-6.605040,-5.013498,23.157845
-6.233940,-4.731818,22.883147
-6.235328,-4.732872,22.634110
-6.236713,-4.733923,22.385115
-6.238095,-4.734972,22.136160
-5.868778,-4.454645,21.864347
-6.986855,-5.303312,21.683337
-6.242223,-4.738105,21.389543
-6.243593,-4.739145,21.140751
-5.874444,-4.458946,20.871206
-6.618359,-5.023608,20.663623
-6.247687,-4.742252,20.394621
-6.620989,-5.025604,20.165269
