X,Y,Z
-17.894372,-10.331320,7.046378
-18.343819,-10.590809,6.775527
-17.894294,-10.331276,6.524809
-18.343621,-10.590694,6.252886
-19.248147,-11.112923,5.967838
-18.794665,-10.851105,5.717981
-23.893371,-13.794844,5.307399
-20.159847,-11.639293,5.153213
-23.891672,-13.793863,4.770935
-21.542759,-12.437718,4.580768
-24.365953,-14.067689,4.218150
-23.889114,-13.792386,3.966581
-24.842147,-14.342620,3.662997
-24.363192,-14.066095,3.412237
-24.362269,-14.065563,3.143693
-24.839181,-14.340908,2.855525
-24.360420,-14.064495,2.606739
-24.359494,-14.063960,2.338333
-24.358566,-14.063425,2.069972
-24.357638,-14.062889,1.801659
-23.881376,-13.787919,1.555987
-24.355777,-14.061814,1.265172
-23.879642,-13.786918,1.020809
-23.878774,-13.786416,0.753288
-24.352975,-14.060197,0.460794
-23.877032,-13.785411,0.218390
-4.494764,-2.986314,83.222615
-4.497152,-2.987901,82.962814
-4.499538,-2.989486,82.703078
-4.108468,-2.729660,82.289041
-4.504299,-2.992649,82.183799
-4.506676,-2.994229,81.924259
-4.509050,-2.995806,81.664783
-4.511421,-2.997381,81.405372
-4.513790,-2.998955,81.146026
-4.516155,-3.000526,80.886746
-4.518519,-3.002097,80.627532
-4.520879,-3.003665,80.368382
-4.523235,-3.005230,80.109296
-4.525590,-3.006795,79.850274
-4.527942,-3.008358,79.591318
-4.530290,-3.009917,79.332428
-4.139914,-2.750553,78.926817
-4.534979,-3.013033,78.814839
-4.537318,-3.014587,78.556142
-4.539655,-3.016140,78.297510
-4.149492,-2.756916,77.894478
-4.544320,-3.019239,77.780439
-4.546648,-3.020786,77.522000
-4.548972,-3.022330,77.263625
-4.945263,-3.285625,77.148058
-4.947526,-3.287129,76.889230
-4.949785,-3.288629,76.630469
-4.952042,-3.290129,76.371770
-6.145793,-4.083255,76.537975
-5.749042,-3.819655,76.136027
-6.550457,-4.352113,76.159024
-6.152023,-4.087394,75.757195
-6.956625,-4.621971,75.778576
-6.958578,-4.623268,75.517331
-6.960527,-4.624563,75.256154
-7.366193,-4.894087,75.134913
-7.773506,-5.164705,75.013144
-7.775329,-5.165916,74.750972
-8.184238,-5.437595,74.628142
-7.778966,-5.168333,74.226829
-8.187749,-5.439928,74.102933
-8.189502,-5.441092,73.840431
-8.599889,-5.713752,73.715461
-8.601575,-5.714873,73.452490
-9.013575,-5.988605,73.326442
-9.427263,-6.263458,73.199840
-9.842647,-6.539439,73.072687
-9.430374,-6.265526,72.671950
-9.845630,-6.541421,72.543716
-9.847117,-6.542409,72.279331
-10.264016,-6.819396,72.149992
-10.265437,-6.820340,71.885133
-11.102976,-7.376799,71.889607
-11.104266,-7.377657,71.623658
-11.105555,-7.378513,71.357777
-11.106841,-7.379367,71.091961
-11.108124,-7.380220,70.826213
-11.529945,-7.660477,70.692969
-11.953514,-7.941896,70.559138
-11.532374,-7.662091,70.160578
-12.379926,-8.225203,70.157385
-12.381007,-8.225921,69.890123
-12.382086,-8.226638,69.622928
-12.383163,-8.227354,69.355800
-12.809995,-8.510940,69.218567
-12.811002,-8.511610,68.950953
-13.239548,-8.796334,68.812556
-12.813012,-8.512945,68.415924
-13.670755,-9.082828,68.404885
-13.671624,-9.083405,68.136293
-13.672491,-9.083981,67.867768
-13.244220,-8.799439,67.472714
-13.674219,-9.085129,67.330919
-14.106019,-9.372016,67.188494
-14.539630,-9.660107,67.045433
-14.107603,-9.373069,66.650796
-14.541078,-9.661069,66.506613
-14.541799,-9.661548,66.237305
-14.542519,-9.662026,65.968062
-14.543236,-9.662503,65.698887
-14.978328,-9.951578,65.552375
-14.544665,-9.663452,65.160734
-15.415832,-10.242254,65.134972
-15.416409,-10.242637,64.864804
-15.416983,-10.243019,64.594701
-15.855546,-10.534400,64.445178
-15.418127,-10.243779,64.054698
-15.418697,-10.244158,63.784796
-15.419265,-10.244535,63.514959
-15.419830,-10.244911,63.245189
-15.858048,-10.536062,63.092839
-15.420956,-10.245659,62.705845
-15.859036,-10.536718,62.552366
-15.859528,-10.537045,62.282229
-16.299391,-10.829289,62.127495
-15.860507,-10.537695,61.742152
-15.860993,-10.538019,61.472211
-16.300649,-10.830125,61.315779
-16.301065,-10.830401,61.045338
-16.301479,-10.830677,60.774963
-16.301892,-10.830951,60.504653
-16.302303,-10.831224,60.234408
-16.302712,-10.831496,59.964228
-16.743883,-11.124609,59.804258
-16.303526,-10.832037,59.424064
-16.303931,-10.832306,59.154079
-16.744894,-11.125281,58.992408
-16.304735,-10.832840,58.614302
-16.745561,-11.125724,58.451499
-16.745892,-11.125944,58.181142
-16.746221,-11.126162,57.910849
-16.746548,-11.126380,57.640619
-16.746875,-11.126597,57.370454
-16.747199,-11.126812,57.100354
-16.747522,-11.127027,56.830316
-16.747843,-11.127240,56.560343
-16.748163,-11.127453,56.290433
-17.190306,-11.421212,56.122363
-16.748798,-11.127875,55.750803
-17.190803,-11.421542,55.581601
-16.749426,-11.128292,55.211428
-17.191294,-11.421869,55.041094
-16.750049,-11.128706,54.672303
-17.191779,-11.422191,54.500839
-16.750665,-11.129115,54.133429
-17.635556,-11.717035,54.058006
-17.192496,-11.422667,53.690929
-17.192732,-11.422824,53.421084
-17.192966,-11.422979,53.151302
-17.193199,-11.423134,52.881581
-16.752475,-11.130318,52.518305
