X,Y,Z
-17.838153,-17.468410,54.200219
-18.628305,-18.242184,54.123116
-17.837601,-17.467870,53.650487
-18.627503,-18.241399,53.570896
-18.231158,-17.853269,53.197735
-19.024422,-18.630091,53.115861
-18.626294,-18.240215,52.743058
-19.023488,-18.629176,52.562850
-19.023020,-18.628718,52.286443
-19.421879,-19.019309,52.104814
-19.421346,-19.018787,51.827877
-19.420813,-19.018265,51.551006
-19.420279,-19.017742,51.274201
-20.223503,-19.804318,51.182845
-20.222841,-19.803669,50.904844
-19.819487,-19.408675,50.535339
-20.221513,-19.802369,50.349039
-20.220849,-19.801718,50.071234
-20.220184,-19.801067,49.793495
-21.030066,-20.594162,49.694846
-21.029270,-20.593383,49.415903
-21.028475,-20.592604,49.137025
-21.027679,-20.591824,48.858213
-21.026882,-20.591044,48.579466
-21.026085,-20.590264,48.300785
-21.433035,-20.988778,48.108256
-21.024490,-20.588702,47.743616
-21.840849,-21.388140,47.635005
-21.839920,-21.387230,47.355242
