X,Y,Z
-33.694788,-25.575736,25.078909
-33.692273,-25.573827,24.791590
-33.689758,-25.571918,24.504331
-34.183865,-25.946966,24.235435
-34.181274,-25.944999,23.947583
-34.178684,-25.943033,23.659788
-34.176095,-25.941068,23.372051
-34.173507,-25.939103,23.084372
-34.170921,-25.937141,22.796746
-34.168336,-25.935179,22.509179
-34.165753,-25.933218,22.221669
-34.163171,-25.931258,21.934214
-34.160590,-25.929299,21.646816
-34.158010,-25.927341,21.359473
-34.155432,-25.925384,21.072188
-34.152855,-25.923428,20.784957
-34.150279,-25.921472,20.497783
-34.147704,-25.919518,20.210665
-34.145131,-25.917565,19.923601
-34.142558,-25.915612,19.636594
-34.139988,-25.913661,19.349639
-34.137418,-25.911711,19.062742
-34.134849,-25.909761,18.775900
-34.132281,-25.907811,18.489112
-34.129714,-25.905863,18.202382
-34.127148,-25.903915,17.915703
-34.621812,-26.279386,17.631238
-34.122021,-25.900024,17.342511
-34.119459,-25.898079,17.055996
-34.116898,-25.896135,16.769537
-34.114336,-25.894191,16.483129
-34.111777,-25.892248,16.196779
-34.109218,-25.890306,15.910480
-34.106660,-25.888364,15.624237
-34.104102,-25.886422,15.338048
-34.101547,-25.884483,15.051911
-34.098991,-25.882543,14.765829
-34.592803,-26.257367,14.474269
-34.093882,-25.878665,14.193826
-34.091329,-25.876727,13.907905
-34.088776,-25.874789,13.622040
-34.582280,-26.249379,13.327910
-34.083672,-25.870915,13.050464
-34.081121,-25.868979,12.764757
-34.078570,-25.867042,12.479105
-34.571767,-26.241399,12.182408
-34.073470,-25.863171,11.907958
-34.070920,-25.861236,11.622465
-34.068373,-25.859302,11.337027
-34.065823,-25.857367,11.051641
-34.063274,-25.855432,10.766308
-34.060726,-25.853498,10.481029
-34.058178,-25.851564,10.195803
-34.550758,-26.225452,9.893992
-34.548133,-26.223460,9.608182
-35.042897,-26.599007,9.304289
-35.040196,-26.596956,9.017893
-36.039276,-27.355299,8.692132
-35.534378,-26.972061,8.424920
-36.537979,-27.733836,8.095517
-36.535038,-27.731603,7.807241
-36.532099,-27.729372,7.519022
-36.529158,-27.727140,7.230857
-36.526215,-27.724906,6.942749
-36.523274,-27.722674,6.654699
-36.520332,-27.720441,6.366702
-36.517389,-27.718207,6.078763
-36.514445,-27.715972,5.790882
-36.511501,-27.713738,5.503054
-36.004929,-27.329229,5.243597
-36.002063,-27.327053,4.956587
-35.999196,-27.324877,4.669630
-35.996327,-27.322699,4.382728
-35.993458,-27.320521,4.095886
-35.990587,-27.318342,3.809101
-35.987715,-27.316163,3.522376
-36.487910,-27.695831,3.202511
-35.981967,-27.311800,2.949093
-24.604328,-18.675701,3.166073
-24.603147,-18.674805,2.895363
-25.050477,-19.014347,2.592600
-24.600782,-18.673010,2.354095
-24.599597,-18.672111,2.083539
-24.598411,-18.671210,1.813036
-25.948234,-19.695782,1.438272
-25.946852,-19.694733,1.166009
-27.315019,-20.733228,0.783999
-28.702108,-21.786085,0.396448
-29.636899,-22.495631,0.042553
-20.722768,-20.293234,94.559972
-20.722096,-20.292575,94.271144
-20.307520,-19.886593,93.796676
-20.306919,-19.886005,93.508739
-20.306318,-19.885416,93.220884
-20.305716,-19.884827,92.933110
-20.305114,-19.884237,92.645422
-20.304511,-19.883646,92.357811
-20.303908,-19.883055,92.070286
-20.303304,-19.882464,91.782845
-20.302699,-19.881872,91.495483
-20.302094,-19.881279,91.208202
-20.301488,-19.880686,90.921006
-20.300883,-19.880093,90.633892
-20.300276,-19.879499,90.346858
-20.299669,-19.878904,90.059907
-20.299061,-19.878309,89.773037
-19.887612,-19.475389,89.312145
-19.887075,-19.474863,89.026152
-19.477792,-19.074064,88.568367
-19.070588,-18.675300,88.112875
-18.262611,-17.884070,87.491556
-18.262352,-17.883816,87.208694
-17.065308,-16.711585,86.430369
-17.065250,-16.711527,86.149734
-16.276891,-15.939509,85.545300
-15.885624,-15.556352,85.106019
-15.496298,-15.175096,84.668885
-15.108899,-14.795727,84.233883
-14.723413,-14.418231,83.800997
-14.723734,-14.418546,83.524859
-14.340206,-14.042968,83.094805
-13.958561,-13.669233,82.666833
-13.959003,-13.669666,82.392231
-13.579286,-13.297820,81.967049
-13.201424,-12.927789,81.543909
-13.201983,-12.928337,81.270827
-12.826019,-12.560165,80.850435
-12.826634,-12.560768,80.578143
-12.452554,-12.194442,80.160473
-12.453225,-12.195098,79.888966
-12.081013,-11.830602,79.473995
-12.454561,-12.196408,79.346158
-12.082463,-11.832022,78.932606
-12.083186,-11.832730,78.662015
-11.712940,-11.470159,78.251129
-11.713717,-11.470919,77.981310
-11.345310,-11.110148,77.573074
-11.346140,-11.110961,77.304022
-11.346968,-11.111772,77.035039
-11.347795,-11.112582,76.766125
-11.348620,-11.113390,76.497279
-10.982200,-10.754564,76.093746
-10.983077,-10.755424,75.825661
-10.983953,-10.756281,75.557644
-10.984827,-10.757137,75.289693
-10.985699,-10.757991,75.021811
-10.986568,-10.758843,74.753996
-10.622170,-10.401998,74.355800
-10.623092,-10.402900,74.088737
-10.624012,-10.403801,73.821744
-10.624930,-10.404700,73.554814
-10.625846,-10.405597,73.287951
-10.263397,-10.050661,72.894350
-10.264364,-10.051608,72.628235
-10.265329,-10.052553,72.362185
-10.266292,-10.053496,72.096200
-10.267253,-10.054437,71.830281
-10.268212,-10.055376,71.564427
-10.269170,-10.056314,71.298637
-10.270125,-10.057249,71.032914
-10.271078,-10.058183,70.767253
-10.272029,-10.059114,70.501660
-10.272978,-10.060044,70.236129
-10.273926,-10.060972,69.970664
